text,type,gemini,deepseek,kimi
DBN网络,模型,0,1,0
DC-9,飞机型号,0,0,1
DC-DC变换器,模型,1,0,1
DC-DC变换器,组件,0,1,0
DC总线驱动,技术,0,0,1
DDC公司,机构,1,0,0
DEKELM,model,0,1,0
DER修理,概念,0,1,0
DFT技术,技术,0,1,0
DHMS,系统,0,1,0
DHP算法,算法,0,1,0
DLC涂层,材料,0,1,0
DLR研究中心,组织,0,0,1
DMA控制模块,技术,0,0,1
DMU,系统,0,1,0
DNN算法,算法,0,1,0
DNN网络,模型,0,0,1
DO-178B,标准,0,1,0
DO-178B标准,标准,0,0,1
DO-178B标准,模型,1,0,0
DO-178C,标准,1,1,1
DO-278,标准,0,1,0
DO-278标准,标准,0,0,1
DO-331,技术,0,0,1
DO-331,标准,1,1,0
DOG小波,函数,1,1,1
DOORS,工具,0,1,0
DOORS工具,技术/语言,1,0,0
DPHM,技术术语,0,0,1
DPHM,架构,0,1,0
DPM,module,0,1,0
DSP+FPGA加速计算卡,硬件,1,0,0
DSP6000系列图像处理平台,技术,0,0,1
DSP,硬件,0,1,0
DSP芯片,技术,0,0,1
DS证据理论,算法,1,2,1
DS证据融合,方法,1,0,0
DS证据融合,算法,0,1,1
Dale W. Richards,作者,0,1,0
Dale W. Richards,研究人员,1,0,0
Dassault,组织,0,1,1
Daubechies小波,函数,0,1,0
DeepLIFT,模型,0,1,0
Dempster Shafter证据理论,理论,1,0,0
Deng和Santos,研究人员,1,0,0
Deng等,研究人员,1,0,0
Diagnostics,技术术语,0,0,1
Digital Twin and its application feasibility to intelligent pipeline networks,文档,0,0,1
Digital Twin,模型,0,1,0
Dijkstra算法,技术,0,0,1
Dijkstra算法,算法,1,1,1
Dropout 方法,算法,1,0,0
Dropout,技术,0,0,1
Dropout,算法,0,0,1
Dropout层,技术,1,0,0
Dropout方法,算法,0,1,0
Dropout机制,机制,0,1,0
Dropout机制,模型,0,0,1
Dropout机制,算法,2,0,0
Dropout策略,方法,0,1,0
Duan等,研究人员,1,0,0
Dziendzikowski,人物,0,1,0
E170/190,飞机型号,1,1,1
EADIN,系统,0,1,0
EAM系统,数据源,0,1,0
EBHA,作动器类型,0,1,0
EBHA,元件,0,1,0
EBHA,技术术语,0,0,1
EBHA,设备,0,1,0
ECM,系统,0,1,0
EC系列,飞机,0,1,0
EC系列,飞机型号,1,0,0
EDMS,系统,0,1,0
EDM框架,算法,0,0,1
EDP,元件,0,1,0
EDP,技术术语,0,0,1
EDP,部件,0,1,0
EDU,系统,0,1,0
EF-2000,飞机型号,1,1,0
EF-2000台风,飞机,0,1,0
EF2000,飞机,0,1,0
EF2000,飞机型号,0,0,1
EGTM预测,任务,1,0,0
EGT,参数,0,3,0
EGT传感器,概念,0,0,1
EGT回归,任务,1,0,0
EGT基线模型,模型,0,1,0
EH101,飞机,0,1,0
EH101直升机,飞机型号,1,0,0
EHA,作动器类型,0,1,0
EHA,元件,0,1,0
EHA,技术术语,0,0,1
EHA,设备,0,1,0
EHM,技术,0,1,0
EHM,概念,0,0,1
EHM,系统,0,1,0
EHM系统,概念,0,0,1
EHM系统,系统,0,2,0
EHM系统,系统/平台,1,0,0
EHM系统功能架构,模型,0,0,1
EJ200,产品/发动机型号,1,0,0
EJ200发动机,发动机,0,1,0
EJ200发动机,研究对象,1,0,0
EJ200发动机,系统,1,0,0
EKF仿真用时为27.0212s,研究结果,1,0,0
EKF估计误差为0.0297,研究结果,1,0,0
EKF是一种实用的非线性参数估计方法,研究结果,1,1,0
EMA(electro-mechanical actuators),技术,0,0,1
EMA,作动器类型,0,1,0
EMA,设备,0,1,0
EMA的预测与健康管理系统,系统,1,0,0
EMA诊断/预测算法,算法,1,0,0
EMB170/190,飞机型号,0,1,0
EMD+RVM-AR模型,模型,0,1,1
EMD-AR模型,模型,0,0,1
EMD,系统,0,1,0
EMD的内模函数（IMF）准则,模型,0,0,1
EMD算法,算法,1,2,1
EMP,元件,0,1,0
EMP,技术术语,0,0,1
EPHM系统,模型,1,0,0
ESARR4,标准,0,1,0
ESARR4标准,标准,0,0,1
ESN预测模型,模型,0,0,1
ESSM,装备,0,1,1
ESTORM模型,模型,1,2,1
ESVR,model,0,1,0
ETA,系统/软件,1,0,0
ETA扩展可测试性分析工具软件,软件,0,0,1
ETL,技术,0,1,0
EUMS,系统,0,1,0
EUROHUMS,系统,1,0,0
Elman神经网络,模型,1,1,0
Elman神经网络,算法,1,0,0
Elman神经网络模型,模型,0,0,1
Elman神经网络识别模型,模型,1,0,0
Elman网络,模型,0,1,0
Elman网络,算法,1,0,1
EngineWise,产品,1,0,0
EngineWise,系统,0,1,0
EnsembleBRB-SHAP,模型,1,0,0
EnsembleBRB-SHAP,算法,0,0,1
EnsembleBRB,算法,0,1,0
EnsembleBRB模型,模型,0,0,1
Epidata3.0统计软件,研究方法,0,0,1
Euclidean距离,算法,1,0,0
European Union Aviation Safety Agency,组织,0,0,1
Exostar,系统,0,1,0
Ext-JS,技术,1,0,1
F- 16B试验机,装备,1,0,0
F- score,性能指标,0,0,1
F-111,飞机,0,1,0
F-111,飞机型号,0,0,1
F-135（JSF）,项目,0,1,0
F-15,飞机,0,1,0
F-15,飞机型号,0,0,1
F-16,飞机,0,1,0
F-16,飞机型号,0,1,1
F-16战斗机,设备,0,1,0
F-22A“猛禽”,飞机型号,1,0,0
F-22A猛禽,飞机,0,1,0
F-22,产品/项目,1,0,0
F-22,组织,0,0,1
F-22,飞机,0,1,0
F-22,飞机型号,2,2,1
F-22战斗机,战机,0,1,0
F-22战斗机,技术,0,0,1
F-22战斗机,装备,0,1,1
F-22飞机,飞机型号,1,0,0
F-2,飞机,0,1,0
F-32战斗机,项目,0,1,0
F-35 JSF项目,项目,0,1,0
F-35 PHM系统,系统,0,1,0
F-35 PHM系统,系统/产品,1,0,0
F-35/F135发动机,技术,0,0,1
F-35/F135的PHM系统,模型,1,0,0
F-35/F135的PHM系统,系统,0,1,0
F-35A,系统,1,0,0
F-35B,系统,1,0,0
F-35,产品/项目,1,0,0
F-35,组织,0,0,1
F-35,飞机,0,1,0
F-35,飞机型号,5,2,2
F-35“联合攻击战斗机”,飞机型号,1,0,0
F-35多用途联合攻击机,武器系统,0,0,1
F-35多用途联合攻击机,系统,1,1,0
F-35战斗机PHM系统,技术,0,0,1
F-35战斗机PHM系统,系统,0,1,0
F-35战斗机,系统/产品,1,0,0
F-35战斗机,装备,0,1,1
F-35战斗机,飞机,0,1,0
F-35的PHM系统,系统,1,0,0
F-35联合攻击战斗机,设备,1,0,0
F-35联合攻击战斗机,飞机,0,1,0
F-35联合攻击机 (JSF),设备,1,0,0
F-35联合攻击机,技术,0,0,1
F-35联合攻击机与F-16飞机相比，出动架次率增加25%，维护人员减少20~40%，保障设备减少50%，维修保障费用降低约30%,研究结果,0,0,1
F-35联合攻击机（JSF）项目,项目,0,1,0
F-35自主式保障系统缺陷,问题,1,0,0
F-35计划办公室,机构,1,0,0
F-35计划办公室,组织机构,0,0,1
F-35计划执行指导委员会,组织机构,0,0,1
F-35项目,项目,0,0,1
F-35飞机PHM系统,系统,0,1,0
F-35飞机,装备,1,0,1
F-35飞机,飞机,0,1,0
F-35飞机,飞机型号,0,0,1
F-35飞机自主式保障系统,系统,1,0,0
F-48大黄蜂战机,装备,0,1,1
F-4F Phantom,飞机型号,0,1,0
F-score,性能指标,0,1,0
F/A- 18E/F“超级大黄蜂”战机,装备,1,0,0
F/A- 22“猛禽”战机,装备,1,0,0
F/A-18E/F,飞机型号,0,0,1
F/A-18E/F超级大黄蜂,设备,0,1,0
F/A-18,飞机,0,1,0
F/A-18,飞机型号,1,0,1
F/A-18改装型,飞机,0,1,0
F/A-18改装型,飞机型号,0,0,1
F/A-22猛禽,设备,0,1,0
F1-Score提高了10.11%,研究结果,1,0,0
F1-score取值达到最大值0.98,研究结果,1,0,0
F100,产品/发动机型号,1,0,0
F100发动机,发动机,0,1,0
F111任务自适应机翼,飞机,0,1,0
F111任务自适应机翼飞行演示验证,飞机型号,0,0,1
F117,产品/发动机型号,1,0,0
F117发动机EPHM系统,系统,0,1,0
F117发动机,技术,0,0,1
F117发动机,装备,0,0,1
F119,产品/发动机型号,1,0,0
F119发动机DHM系统,模型,1,0,0
F119发动机DHM系统,系统,0,1,0
F119发动机,产品/发动机型号,1,0,0
F119发动机,发动机,0,2,1
F119发动机,技术,0,0,1
F119发动机,系统,1,0,0
F119发动机气路故障诊断架构,系统,1,0,0
F135,产品/发动机型号,1,0,0
F135,系统,0,1,0
F135发动机,产品/发动机型号,1,0,0
F135发动机,发动机,0,1,0
F135发动机,研究对象,1,0,0
F135发动机,系统,1,0,0
F135发动机的PHM系统,系统,1,0,0
F136,产品/发动机型号,1,0,0
F136,系统,0,1,0
F136发动机,发动机,0,1,0
F1分数,性能指标,1,1,2
F35,系统,1,0,0
F35战机,装备,1,0,0
F404-GE-400,产品/发动机型号,1,0,0
F404-GE-400发动机,发动机,0,1,0
F404发动机,装备,0,0,1
F404发动机检测系统,模型,1,0,0
FAA,机构,1,1,0
FAA,组织,0,0,1
FACE系统,系统,0,1,0
FADEC,模型,0,0,1
FADEC,系统,0,3,0
FADEC模型库,模型,1,0,0
FADEC系统,系统,1,1,0
FADEC软件,软件,1,0,0
FAR<5%,研究结果,1,0,0
FBPNN,模型,1,1,0
FC接口,技术,0,0,1
FD-3013型闪烁辐射仪,仪器,0,1,0
FD001,数据集,0,1,0
FD001数据集,数据集,0,0,1
FD002,数据集,0,1,0
FD003,数据集,0,1,0
FD004,数据集,0,1,0
FDMS数据采集技术,技术,0,1,0
FFT分析,算法,0,1,1
FIM,技术文档,0,0,1
FIM,文档,2,1,1
FIM数据库,数据库,1,0,0
FLDA,算法,0,0,1
FLEA,测试床,0,0,1
FLEA,系统,0,1,0
FL模型,模型,0,1,0
FMEA,技术,0,1,0
FMEA模型,模型,0,1,0
FMECA,技术,1,0,1
FMECA,方法,0,1,0
FMECA分析,方法,1,1,0
FPE准则函数,函数,0,1,0
FPGA+IP核,技术,0,0,1
FPGA+IP核,硬件,1,0,0
FPGA,硬件,0,1,0
FPGA,硬件组件,0,1,0
FPGA,芯片,0,1,0
FTF,概念,0,1,0
FTP,协议,0,1,0
FUMS64,技术,0,0,1
Face++,实体,0,1,0
Facebook,entity,0,1,0
FastICA,算法,0,0,1
Fe元素平均相对预测误差提高15%和6%,研究结果,0,1,0
Fe元素的平均相对预测误差分别提高了15%和6%,研究结果,1,0,0
Fe元素的平均相对预测误差提高了15%,研究结果,0,0,1
Fibonacci法,算法,0,1,0
Fisher人脸识别,技术,0,0,1
Flash Translation Layer,技术,0,0,1
Flash测试,测试项,0,1,0
FlightDataManagementSystem，FDMS,技术,0,0,1
Florek公式,公式,0,0,1
Florek公式,模型,1,0,0
Flowmaster,模型,1,0,0
Flowmaster,软件,0,2,0
Forman规律,模型,1,1,0
Frank Copula,函数,1,0,0
Free,软件,0,1,1
F值,性能指标,1,1,0
GA 2BP 复合算法,模型,1,0,0
GA-AANN神经网络,算法,0,1,1
GA-BP网络,模型,1,1,0
GA-WNN仿真模型,模型,1,0,0
GA-WNN在飞机引气系统故障预测的研究,研究,0,0,1
GANomaly,模型,1,1,0
GA遗传算法,算法,0,0,1
GB18871—2002,标准,1,1,0
GB18871—2002,法规,0,0,1
GBZ140—2002,标准,1,1,0
GBZ140—2002,法规,0,0,1
GE Global,组织机构,1,0,0
GE36UDF,发动机型号,0,1,1
GE36UDF发动机,产品,1,0,0
GE90,发动机型号,0,1,2
GEC-PL公司,公司,0,1,0
GEC-PL公司,研究机构,1,0,0
GENx发动机,发动机,0,1,0
GEnx,发动机型号,0,1,2
GEnx发动机,系统,0,1,0
GE,公司,0,0,1
GE,机构,0,1,0
GE,组织,2,2,2
GE,组织/公司,1,0,0
GE,组织机构,1,0,0
GE公司,公司,0,1,0
GE公司,机构,1,0,0
GE公司,组织,0,1,0
GE公司,组织/人名,1,0,0
GE公司架构,模型/架构,1,0,0
GE航空公司,机构,1,0,0
GE航空集团,公司,0,0,1
GJB181A-2003,标准,0,1,0
GJB241A-2010,标准,0,1,0
GJB242A-2018,标准,0,1,0
GJB289A总线,总线,0,0,1
GJB289A总线,总线标准,0,1,0
GJB289A总线,技术/标准,1,0,0
GJB289A总线网络,技术/标准,1,0,0
GJB5357-2005,标准,0,1,0
GJB67.6A—2008,规范,0,1,1
GJB775A—2012,规范,1,1,1
GM(1,1),模型,1,0,2
GM(1,1),算法,0,1,1
GM(1,1)模型,模型,6,6,1
GM(1,1)模型,算法,0,1,0
GM(1,1)预测模型,模型,1,1,1
GM(1,1)预测模型,算法,0,0,1
GM（1，1)模型,模型,0,0,1
GPKELM,model,0,1,0
GPKELM算法,算法,1,0,0
GPM,module,0,1,0
GPR,模型,0,1,0
GPS,技术,0,0,1
GPS,系统,1,1,0
GRU,方法,0,1,0
GRU,模型,0,1,1
GRU,算法,1,2,0
GRU模型,模型,1,2,1
GRU模型,算法,0,0,1
GTlab,平台,1,0,0
GTlab,系统,0,1,0
GUI接口,接口,0,1,0
Gabor变换,算法,3,2,3
Gamma分布,模型,1,1,1
Gamma过程,模型,0,1,0
Gao等,研究人员,1,0,0
Gartner,组织,0,1,0
Gartner,组织机构,1,0,0
Gartner公司,组织机构,1,0,0
Gartner发布的“十大战略科技趋势”,文档,0,0,1
Gastops公司,组织,0,1,0
Gaussian核函数,函数,0,1,0
Gauss核具有较好的学习能力,研究结果,0,0,1
Gauss核函数,函数,1,1,0
GenHUMS,系统,1,0,0
General Electric,机构,0,0,1
GetLoad,软件,1,0,0
Global-Local法,技术,0,0,1
Global-Local法,方法,1,0,0
Google,实体,0,1,0
Google公司,公司,0,0,1
Google公司,机构,1,0,0
Greitzer,人物,1,0,0
Greitzer模型,模型,1,1,0
Grieves,研究人员,1,0,0
Grieves教授,人物,1,0,0
Gumbel Copula,函数,1,0,0
Guo等,研究人员,1,0,0
Guyan降阶法,算法,1,1,0
Gy/h,剂量单位,0,1,0
H = 0.784,研究结果,1,0,0
H- 46型直升机,装备,1,0,0
H-46型直升机,设备,0,1,0
HAWK,飞机型号,0,1,0
HDFS分布式文件系统,技术,0,0,1
HI计算模型,模型,1,0,0
HMM,模型,0,2,0
HMS系统,系统,0,1,0
HOMP计划,项目,0,1,0
HRFS文件系统,文件系统,0,1,0
HRFS文件系统,模型,0,0,1
HRFS文件系统,系统,1,0,0
HTMLEditor,技术,0,0,1
HTTP,协议,0,1,0
HUMS(健康和使用监控系统),技术,0,0,1
HUMS/CVFDR,技术,0,0,1
HUMS,技术,0,0,1
HUMS,系统,0,6,0
HUMS处理单元,组件,1,0,0
HUMS系统,系统,0,2,1
Haar小波,函数,1,1,1
Hadoop,平台,1,1,0
Hadoop,技术,0,0,1
Harmony-SE,方法论,0,1,1
Harmony过程,方法,1,0,0
Hausdorff距离,技术,0,0,1
Health Management,技术术语,0,0,1
Health and Usage Monitoring System (HUMS),技术,0,0,1
Heaviside函数,函数,0,1,0
Hilbert-Huang变换,技术,0,0,1
Hilbert-Huang变换,算法,1,0,0
Hilbert谱,模型,0,0,1
Hi与Lo错接,故障类型,1,0,0
Holmes,人物,0,1,0
Holt-Winters,算法,0,1,0
Holt-Winters模型,模型,1,0,0
Holt-Winters模型,算法,0,0,1
Honeywell International公司,公司,0,0,1
Honeywell,公司,0,1,0
Honeywell,机构,2,1,0
Honeywell,组织,0,0,1
Honeywell,组织/公司,1,0,0
Honeywell公司,组织机构,1,0,0
IACS,技术,0,0,1
IAEA安全丛书No.115,标准,1,0,0
IAPSO算法,算法,0,1,0
IATA,机构,1,0,0
IBIT,技术,0,0,1
IBIT,测试类型,0,1,0
IBM,entity,0,1,0
IBM,组织,0,0,1
ICAS系统,系统,0,1,0
ICP,处理器,0,1,0
ICP,系统,0,0,1
ICRP 1990年第60号建议书,标准,1,0,0
ID3,算法,0,1,0
IDMS,系统,0,1,0
IECMS,系统,0,1,0
IEEE Aerospace Conference,文献,0,0,1
IEEE1149.1边界扫描协议,协议,1,1,0
IEEE1149.1边界扫描协议,技术,0,0,1
IEEE1149.4标准,技术,0,0,1
IEEE,组织,0,1,0
IETM故障诊断方法,技术,0,1,0
IFTE系统,简称,1,0,0
IFTE系统,设备,0,1,0
IGV角度,参数,0,1,0
IGV角度（IGV）,参数,0,0,1
IHUMS,系统,1,0,0
IL(理论) = -12.04dB,研究结果,1,0,0
IL(理论) = -7.96dB,研究结果,1,0,0
IMD-HUMS,系统,1,0,0
IMF,函数,0,1,0
IMRBPB,机构,1,0,0
IND-AR,模型,0,1,0
IND-AR,算法,1,1,0
INSTRUMENTATION,媒体,0,0,1
INSTRUMENTATION,支持媒体,0,0,1
INSTRUMENTATION,机构,1,0,0
IP105,标准/规范,1,0,0
IP180,标准,1,0,0
IP180,标准/规范,1,0,0
IP180文件,文件,0,0,1
IP92,标准/规范,1,0,0
IP92和IP105文件,文件,0,0,1
IPCARD,模型,1,0,0
IPCARD,软件,0,1,1
IPD,技术,0,0,1
IPPD,方法,0,1,0
IP核,硬件组件,0,1,0
IRKPCA-HMM,model,0,1,0
ISHEM,技术,0,1,0
ISHM,系统,0,1,0
ISO-13374,技术,0,0,1
ISO-13374标准,标准,1,1,0
ISO/IEC：17025,标准,0,0,1
ISO13374-2,标准,1,1,0
ISO13374,标准,2,1,0
IVHM,系统,0,1,0
IVHM分层体系结构,技术,0,0,1
IVHM参考体系结构,技术,0,0,1
IVHM参考体系结构,概念,0,1,0
IVHM技术开发报告,文件,0,0,1
IVHM系统,系统,0,2,0
IVI-MSS,技术,0,1,1
Ian,研究学者,0,0,1
ImpactTechnology,机构,0,1,0
Impact公司,公司,0,0,1
Impact公司,组织,0,1,0
Impact公司和乔治亚理工学院,组织机构,1,0,0
In- FlightEntertainment（机载娱乐设备）,技术,0,0,1
Init,类,0,1,0
Insight Accelerator,系统,0,0,1
Intel Pentium 166M MX计算机,硬件,1,0,0
International Conference on Prognostics and Health Management,文献,0,0,1
International technology roadmap for semiconductors,文件,0,0,1
J/IST计划,计划,0,1,0
JADE,开发框架,1,0,0
JADE,系统,0,0,1
JADE,软件,0,1,0
JAHUMS,系统,0,1,0
JAHUMS,系统/产品,1,0,0
JF1664-2017温度显示仪校准规范,文献,0,0,1
JMS,协议,0,1,0
JSF PHM系统,系统,0,1,0
JSF,技术,0,0,1
JSF,系统,0,1,0
JSF战斗机,装备,1,0,0
JSF战斗机,设备,0,1,0
JSF武器系统,技术,0,0,1
JSF计划,项目,0,0,1
JSF项目,项目,0,1,1
JSF飞机电源开关模块,研究对象,1,0,0
JSF飞机的PHM体系结构,体系结构,0,1,0
JSF飞机的预测与健康管理体系结构,模型,1,0,0
JSGS-87231A,标准,0,1,0
JSSG-2007A,标准,0,1,0
JT9D-7R4,发动机型号,0,0,1
JT9D-7R4发动机,发动机,0,1,0
JT9D-7R4发动机,系统,1,0,0
JT9D发动机,研究对象,1,0,0
JTAG接口,协议,0,1,0
JTAG接口,技术,0,0,1
JTAG调试接口,技术,0,0,1
J_RMSE,性能指标,0,1,0
J_Score,性能指标,0,1,0
J_{RMSE},性能指标,0,0,1
J_{Score},性能指标,0,0,1
Jarfall,人物,1,0,0
Java编程语言,算法,0,0,1
JessAgent,组件,1,0,0
Jess,软件,0,1,1
Jia等,研究人员,1,0,0
Joe Copula,函数,1,0,0
Julier等,人物,1,0,0
K- means聚类,算法,1,0,0
K-Means算法,算法,0,1,1
K-foldCrossValidation法,算法,1,0,0
K-means,算法,1,1,0
K-means方法,算法,1,1,0
K-means聚类,算法,1,2,2
K-均值聚类,算法,1,0,0
K-均值聚类算法,技术,0,0,1
K-均值聚类算法,算法,1,2,0
KANO模型,模型,0,0,1
KASHMOS项目,项目,0,1,0
KCG,工具,1,1,1
KDD,技术,0,1,0
KDD,概念,1,0,0
KDD模块,模块,1,1,0
KELM,model,0,1,0
KF仿真用时为0.0721s,研究结果,1,0,0
KF估计误差为0.0672,研究结果,1,0,0
KF的估计误差最大,研究结果,1,0,0
KL(Kullback-Leibler)距离,性能指标,1,0,0
KL散度,性能指标,1,1,0
KL散度,算法,0,0,1
KL距离,参数,0,1,0
KNN,算法,0,2,0
KPCA-DBN模型的预测精度最高,研究结果,0,0,1
KPCA-DBN混合模型,模型,1,1,1
KPCA,算法,1,0,0
KQML,模型,1,0,0
KQML,语言,0,1,0
KQML语言,技术,0,0,1
K_ch,参数,0,1,0
K_s,参数,0,1,0
K_x,参数,0,1,0
Kalman滤波器,算法,1,1,0
Kendall秩相关系数,函数,0,0,1
Kendall秩相关系数,性能指标,1,0,0
Kendall秩相关系数,方法,0,1,0
Kennedy 和 Eberhart,研究人员,1,0,0
KernelSHAP,算法,1,1,0
Kobayashi等,人物,1,0,0
Kohonen竞争算法,算法,1,0,0
Kullback信息准则,算法,0,1,0
K一均值聚类算法,算法,1,0,0
K均值聚类算法,算法,1,1,1
K近邻 (KNN),模型,1,0,0
K近邻,方法,0,2,0
K近邻,模型,1,0,0
K近邻,算法,1,0,1
L1范数,概念,1,0,0
LARS算法,算法,1,1,0
LASSO(least absolute shrinkage and selection operator),算法,0,0,1
LASSO,算法,1,1,0
LASSO模型,模型,0,1,0
LCFC,系统,0,1,0
LCMEM,系统,0,1,1
LCM,技术,0,1,1
LDA,算法,1,1,0
LEHGS,元件,0,1,0
LEHGS,技术术语,0,0,1
LIBSVM工具箱,函数,1,0,0
LIBSVM工具箱,工具,0,1,0
LIME,模型,0,1,0
LISTA,算法,0,1,0
LM-STAR,设备,1,1,1
LM算法,算法,1,1,0
LRM,概念,1,0,0
LRU(Line Replaceable Unit),设备,1,0,0
LRU,单元,0,2,0
LRU,概念,1,1,1
LRU,简称,1,0,0
LRU,组件,1,0,0
LRU件,设备,0,1,0
LS-SVM,算法,0,1,0
LSS-VR估计器的估计相对误差在3%以内,研究结果,1,0,0
LSSVM-WNN预测模型,模型,1,1,1
LSSVM,模型,0,1,0
LSSVM,算法,0,2,0
LSSVM预测模型,模型,1,1,1
LSSVR,算法,1,1,0
LSSVR估计器,模型,0,1,0
LSTM- AE模型与核密度估计相结合的方法,方法,1,0,0
LSTM,模型,0,1,1
LSTM,算法,0,2,1
LSTM分类器,算法,0,1,0
LSTM基模型,模型,1,1,0
LSTM循环神经网络,模型,1,0,0
LSTM循环神经网络,算法,0,1,0
LSTM模型,模型,0,1,1
LSTM模型,算法,0,0,1
LSTM神经网络,模型,0,2,0
LSTM神经网络,算法,1,0,0
LSTM网络,技术,0,0,1
LSTM网络,模型,1,10,13
LSTM网络,网络,0,0,1
LSTM网络对压力参量的预测,研究任务,1,0,0
LSTM网络对温度参量的预测,研究任务,1,0,0
LSTM网络模型,模型,1,0,0
LSTM网络预测喘振故障的压力参量的精度比BP网络和SVM网络模型预测的精度高,研究结果,0,0,1
LSTM网络预测喘振故障的温度参量的精度比BP网络和SVM网络模型预测的精度高,研究结果,0,0,1
LSTM网络预测精度高,研究结果,0,1,0
LVQ神经网络,算法,1,1,1
LVQ神经网络故障预测模型,模型,1,1,0
LVQ神经网络模型,模型,0,0,1
LXI总线,标准,1,0,0
LXI总线,系统,0,1,0
LXI总线的通用射频电路模块自动测试设备,系统,0,0,1
LXI总线的通用射频电路模块自动测试设备的开发,研究,0,0,1
LabVIEW,技术,0,0,1
LabVIEW,软件,2,3,1
LabVIEW图形化编程,技术,0,0,1
LabView虚拟仿真平台,技术,0,0,1
LabWindows/CVI,软件,0,0,1
Lasso算法,模型,0,1,0
Lasso算法,算法,1,0,0
Leach公司,组织,0,0,1
Lee等提出的双因子高阶模糊时间序列预测方法,算法,0,0,1
Lee等提出的预测方法,算法,1,0,0
Levenberg-Marquardt算法,算法,1,0,0
Linear核函数,函数,0,1,0
Li,人物,0,1,0
Lockheed MartinAeronautics公司,公司,0,0,1
Loess,函数,0,1,0
Loess,算法,0,1,0
Luna创新公司,公司,0,0,1
Luna创新公司,组织,0,1,0
M'ARMS,系统,1,0,0
M-G模型,模型,1,1,1
M1A2主战坦克,装备,0,1,1
M1A2主战坦克,项目,0,1,0
MADMEL计划,计划,0,1,0
MAD,性能指标,0,1,0
MAE = 13.87, RMSE = 17.95,研究结果,1,0,0
MAE = 5.72, RMSE = 6.94,研究结果,1,0,0
MAE,性能指标,0,1,1
