semantic_pattern,syntactic_key,display_path,example,path_len,title,subject,object
系统 → 影响 → 目标,assmod->assm->nn->assmod->nsubj->root->prep->pobj->assmod->assm,飞机(assmod) — 的(assm) — 引气(nn) — 系统(assmod) — 运行(nsubj) — 起(root) — 对(prep) — 安全(pobj) — 飞机(assmod) — 的(assm),[飞机引气系统] → [飞机安全],10,GA-WNN在飞机引气系统故障预测的研究,飞机引气系统,飞机安全
系统 → 具有 → 现象,assmod->assm->nn->assmod->nsubj->root->conj->nsubj->amod->nn,飞机(assmod) — 的(assm) — 引气(nn) — 系统(assmod) — 运行(nsubj) — 起(root) — 表现(conj) — 变化(nsubj) — 关键(amod) — 参数(nn),[飞机引气系统] → [关键参数变化],10,GA-WNN在飞机引气系统故障预测的研究,飞机引气系统,关键参数变化
现象 → 表现为 → 特性,amod->nn->nsubj->conj->dobj->amod,关键(amod) — 参数(nn) — 变化(nsubj) — 表现(conj) — 特性(dobj) — 非线性(amod),[关键参数变化] → [非线性特性],6,GA-WNN在飞机引气系统故障预测的研究,关键参数变化,非线性特性
特性 → 提高 → 问题,amod->dobj->conj->root->conj->dobj->nn->assmod->assm,非线性(amod) — 特性(dobj) — 表现(conj) — 起(root) — 提高(conj) — 难度(dobj) — 故障(nn) — 预测(assmod) — 的(assm),[非线性特性] → [故障预测难度],9,GA-WNN在飞机引气系统故障预测的研究,非线性特性,故障预测难度
Model → 用于 → 任务,cpm->nn->nn->nn->rcmod->dobj->dep->root->root->conj->dobj->assmod->nn->nn->nn,的(cpm) — 小波(nn) — 神经(nn) — 网络(nn) — 基于(rcmod) — 模型(dobj) — 提出(dep) — 建立(root) — 起(root) — 提高(conj) — 难度(dobj) — 预测(assmod) — 引气(nn) — 系统(nn) — 故障(nn),[遗传算法-小波神经网络模型] → [飞机引气系统故障预测],15,GA-WNN在飞机引气系统故障预测的研究,遗传算法-小波神经网络模型,飞机引气系统故障预测
Model → 用于 → 任务,punct->prnmod->dobj->root->root->pobj->rcmod->nsubj,((punct) — Caps-BiGRU-Attention(prnmod) — 模型(dobj) — 提出(root) — 针对(root) — 问题(pobj) — 识别(rcmod) — 故障(nsubj),[Caps-BiGRU-Attention模型] → [故障模式识别],8,基于Caps-BiGRU-Attention的直升机涡轮发动机健康管理方法,Caps-BiGRU-Attention模型,故障模式识别
Model → 用于 → 任务,punct->prnmod->dobj->root->dep->dobj->nn->nn,((punct) — Caps-BiGRU-Attention(prnmod) — 模型(dobj) — 提出(root) — 进行(dep) — 预测(dobj) — 扭矩(nn) — 裕度(nn),[Caps-BiGRU-Attention模型] → [扭矩裕度预测],8,基于Caps-BiGRU-Attention的直升机涡轮发动机健康管理方法,Caps-BiGRU-Attention模型,扭矩裕度预测
Model → 用于 → 任务,prnmod->punct->dobj->nn->rcmod->dobj->root->root->attr->assmod->conj,LSTM(prnmod) — )(punct) — 分类器(dobj) — 网络(nn) — 基于(rcmod) — 模型(dobj) — 提出(root) — 是(root) — 问题(attr) — 管理(assmod) — 预测(conj),[LSTM分类器] → [时间序列预测],11,基于LSTM分类器的航空发动机预测性维护模型,LSTM分类器,时间序列预测
Model → 用于 → 任务,nn->nn->dobj->conj->root->root->prep->pccomp->dobj->rcmod->nsubj->nn,免疫(nn) — 神经(nn) — 网络(dobj) — 得到(conj) — 采用(root) — 开展(root) — 为(prep) — 解决(pccomp) — 难题(dobj) — 高(rcmod) — 费用(nsubj) — 装备(nn),[免疫神经网络] → [装备特征参数跟踪预测],12,基于免疫神经网络的航空设备故障预测研究,免疫神经网络,装备特征参数跟踪预测
Model → 用于 → 任务,nn->nsubj->rcmod->dobj->conj->root->root->nsubj->assmod->lobj,LSTM(nn) — 模型(nsubj) — 用于(rcmod) — 有效性(dobj) — 验证(conj) — 分析(root) — 破坏(root) — 喘(nsubj) — 中(assmod) — 故障(lobj),[LSTM模型] → [喘振故障关键参量预测],10,基于模型的发动机喘振故障关键参量仿真与预测,LSTM模型,喘振故障关键参量预测
Model → 用于 → 任务,nn->nn->nn->nn->cpm->rcmod->dobj->dep->root->prep->pobj->nn->nn->nn,模糊(nn) — BP(nn) — 神经(nn) — 网络(nn) — 的(cpm) — 改进(rcmod) — 模型(dobj) — 提出(dep) — 展开(root) — 针对(prep) — 问题(pobj) — 飞机(nn) — 故障(nn) — 预测(nn),[改进的模糊BP神经网络] → [飞机故障预测],14,改进FBPNN在飞机系统故障预测中的应用,改进的模糊BP神经网络,飞机故障预测
Model → 用于 → 任务,nn->dobj->root->root->dobj->nn,自回归(nn) — 模型(dobj) — 采用(root) — 进行(root) — 预测(dobj) — 趋势(nn),[自回归模型] → [趋势预测],6,监视参数预测和故障识别法,自回归模型,趋势预测
Model → 用于 → 任务,dobj->conj->dep->root->root->conj->conj->dobj->nn,模型(dobj) — 建立(conj) — 利用(dep) — 研究(root) — 给出(root) — 利用(conj) — 进行(conj) — 预测(dobj) — 故障(nn),[灰色预测模型] → [故障预测],9,飞机燃油供油系统性能退化与故障预测,灰色预测模型,故障预测
Model → 用于 → 任务,amod->pobj->assmod->dobj->root->root->conj->dobj->nn,失效(amod) — 模型(pobj) — 基于(assmod) — 方法(dobj) — 提出(root) — 运用(root) — 进行(conj) — 预测(dobj) — 故障(nn),[失效模型] → [故障预测],9,飞机空调冷却子系统故障预测,失效模型,故障预测
Model → 结合 → 算法,nn->nn->nn->cpm->rcmod->dobj->amod,小波(nn) — 神经(nn) — 网络(nn) — 的(cpm) — 基于(rcmod) — 算法(dobj) — 遗传(amod),[遗传算法-小波神经网络模型] → [遗传算法],7,GA-WNN在飞机引气系统故障预测的研究,遗传算法-小波神经网络模型,遗传算法
Model → 结合 → Model,nn->nn->cpm->rcmod->dobj->nn,神经(nn) — 网络(nn) — 的(cpm) — 基于(rcmod) — 模型(dobj) — 小波(nn),[遗传算法-小波神经网络模型] → [小波神经网络],6,GA-WNN在飞机引气系统故障预测的研究,遗传算法-小波神经网络模型,小波神经网络
算法 → 具有 → 能力,amod->dobj->rcmod->dobj->dep->root->root->dobj->conj->nn->nn->nn,遗传(amod) — 算法(dobj) — 基于(rcmod) — 模型(dobj) — 提出(dep) — 建立(root) — 结合(root) — 特性(dobj) — 能力(conj) — 全局(nn) — 优化(nn) — 搜索(nn),[遗传算法] → [全局优化搜索能力],12,GA-WNN在飞机引气系统故障预测的研究,遗传算法,全局优化搜索能力
Model → 具有 → 特性,nn->nn->nn->dobj->dep->root->root->conj->dobj,小波(nn) — 神经(nn) — 网络(nn) — 模型(dobj) — 提出(dep) — 建立(root) — 起(root) — 表现(conj) — 特性(dobj),[小波神经网络] → [良好局部特性],9,GA-WNN在飞机引气系统故障预测的研究,小波神经网络,良好局部特性
Model → 避免 → 缺陷,nn->nn->cpm->rcmod->dobj->nn,小波(nn) — 网络(nn) — 的(cpm) — 基于(rcmod) — 模型(dobj) — 神经(nn),[遗传算法-小波神经网络模型] → [BP神经网络缺陷],6,GA-WNN在飞机引气系统故障预测的研究,遗传算法-小波神经网络模型,BP神经网络缺陷
方法 → 验证 → Performance Metric,nn->pobj->prep->root->root->conj->dobj->assmod->nn,MATLAB(nn) — 仿真(pobj) — 通过(prep) — 验证(root) — 起(root) — 提高(conj) — 难度(dobj) — 预测(assmod) — 故障(nn),[MATLAB仿真] → [故障预测模型的准确性],9,GA-WNN在飞机引气系统故障预测的研究,MATLAB仿真,故障预测模型的准确性
方法 → 验证 → Performance Metric,nn->nsubj->rcmod->pobj->prep->root->dobj->assmod->pobj,维修(nn) — 次数(nsubj) — 超(rcmod) — 问题(pobj) — 针对(prep) — 提出(root) — 方法(dobj) — 基于(assmod) — 模型(pobj),[理论计算与实际维修资料对比] → [模型准确性],9,飞机空调冷却子系统故障预测,理论计算与实际维修资料对比,模型准确性
Model → 提高 → Performance Metric,cpm->nn->nn->nn->rcmod->dobj->dep->root->root->conj->dobj->assmod,的(cpm) — 小波(nn) — 神经(nn) — 网络(nn) — 基于(rcmod) — 模型(dobj) — 提出(dep) — 建立(root) — 起(root) — 提高(conj) — 难度(dobj) — 预测(assmod),[遗传算法-小波神经网络模型] → [预测精度],12,GA-WNN在飞机引气系统故障预测的研究,遗传算法-小波神经网络模型,预测精度
Model → 提高 → Performance Metric,punct->prnmod->dobj->root->root->pobj->rcmod->nsubj,((punct) — Caps-BiGRU-Attention(prnmod) — 模型(dobj) — 提出(root) — 针对(root) — 问题(pobj) — 识别(rcmod) — 故障(nsubj),[Caps-BiGRU-Attention模型] → [故障诊断准确率],8,基于Caps-BiGRU-Attention的直升机涡轮发动机健康管理方法,Caps-BiGRU-Attention模型,故障诊断准确率
Model → 提高 → Performance Metric,nn->punct->prnmod->nn->lobj,故障(nn) — )(punct) — APU(prnmod) — 装置(nn) — 预测(lobj),[多参数故障预测模型] → [预测正确率],5,基于SVM方法的APU故障预测方法,多参数故障预测模型,预测正确率
Model → 提高 → Performance Metric,amod->nn->nn->dobj->conj->conj->conj->ccomp->dobj->nn,混沌(amod) — 神经(nn) — 网络(nn) — 模型(dobj) — 构建(conj) — 利用(conj) — 表明(conj) — 提高(ccomp) — 精度(dobj) — 预测(nn),[混沌神经网络模型] → [预测精度],10,基于改进混沌神经网络的飞机舵面故障预测研究,混沌神经网络模型,预测精度
Model → 提高 → Performance Metric,nn->nn->dobj->conj->pccomp->dobj->nn,故障(nn) — 诊断(nn) — 依赖(dobj) — 降低(conj) — 提高(pccomp) — 效率(dobj) — 诊断(nn),[多参数快速故障诊断模型] → [诊断效率],7,航空发动机的多参数快速故障诊断模型,多参数快速故障诊断模型,诊断效率
Model → 提高 → Performance Metric,nn->nn->dobj->conj->pccomp->prep->root->dobj->nn->amod,故障(nn) — 诊断(nn) — 依赖(dobj) — 降低(conj) — 提高(pccomp) — 为了(prep) — 建立(root) — 模型(dobj) — 诊断(nn) — 快速(amod),[多参数快速故障诊断模型] → [快速性],10,航空发动机的多参数快速故障诊断模型,多参数快速故障诊断模型,快速性
Model → 提高 → Performance Metric,nn->nn->dobj->conj->pccomp->prep->root->root->ccomp->dep->dobj,故障(nn) — 诊断(nn) — 依赖(dobj) — 降低(conj) — 提高(pccomp) — 为了(prep) — 建立(root) — 表明(root) — 减少(ccomp) — 提高(dep) — 实时性(dobj),[多参数快速故障诊断模型] → [实时性],11,航空发动机的多参数快速故障诊断模型,多参数快速故障诊断模型,实时性
标准总线 → 实现 → 功能,nn->nsubj->root->ccomp->dobj->assmod->lobj->nn->nn,GJB289A(nn) — 总线(nsubj) — 用(root) — 实现(ccomp) — 连接(dobj) — 之间(assmod) — 设备(lobj) — 航空(nn) — 电子(nn),[GJB289A总线] → [航空电子设备物理连接],9,GJB289A总线网络电气特性仿真及故障分析,GJB289A总线,航空电子设备物理连接
标准总线 → 影响 → 系统,nn->nsubj->root->root->dobj->assmod->nn->nn,GJB289A(nn) — 总线(nsubj) — 用(root) — 影响(root) — 运行(dobj) — 系统(assmod) — 飞机(nn) — 航电(nn),[GJB289A总线] → [飞机航电系统],8,GJB289A总线网络电气特性仿真及故障分析,GJB289A总线,飞机航电系统
Model → 构建于 → 软件,nn->nsubj->root->root->prep->plmod->lobj->nn,GJB289A(nn) — 总线(nsubj) — 用(root) — 构建(root) — 在(prep) — 中(plmod) — 软件(lobj) — ADS(nn),[两端口GJB289A总线网络模型] → [ADS软件],8,GJB289A总线网络电气特性仿真及故障分析,两端口GJB289A总线网络模型,ADS软件
Model → 基于 → Model,nn->nsubj->root->root->prep->pobj->amod->nn->nn,GJB289A(nn) — 总线(nsubj) — 用(root) — 构建(root) — 根据(prep) — 模型(pobj) — 有损(amod) — 耦合(nn) — 传输线(nn),[两端口GJB289A总线网络模型] → [有损耦合传输线模型],9,GJB289A总线网络电气特性仿真及故障分析,两端口GJB289A总线网络模型,有损耦合传输线模型
Model → 用于分析 → 属性,nn->nsubj->root->root->prep->pccomp->dobj->nn->nn,GJB289A(nn) — 总线(nsubj) — 用(root) — 构建(root) — 为了(prep) — 分析(pccomp) — 特性(dobj) — 电气(nn) — 故障(nn),[两端口GJB289A总线网络模型] → [电气故障特性],9,GJB289A总线网络电气特性仿真及故障分析,两端口GJB289A总线网络模型,电气故障特性
方法 → 验证 → Model,nn->conj->pobj->prep->root->root->nsubj->nn,理论(nn) — 推导(conj) — 分析(pobj) — 通过(prep) — 验证(root) — 用(root) — 总线(nsubj) — GJB289A(nn),[理论推导] → [两端口GJB289A总线网络模型],8,GJB289A总线网络电气特性仿真及故障分析,理论推导,两端口GJB289A总线网络模型
方法 → 验证 → Model,nn->nn->pobj->prep->root->root->nsubj->nn,实验室(nn) — 实测(nn) — 分析(pobj) — 通过(prep) — 验证(root) — 用(root) — 总线(nsubj) — GJB289A(nn),[实验室实测] → [两端口GJB289A总线网络模型],8,GJB289A总线网络电气特性仿真及故障分析,实验室实测,两端口GJB289A总线网络模型
方法 → 验证 → Model,nn->dobj->conj->conj->conj->dobj->amod->nn->nn,仿真(nn) — 实验(dobj) — 进行(conj) — 利用(conj) — 构建(conj) — 模型(dobj) — 混沌(amod) — 神经(nn) — 网络(nn),[仿真实验] → [混沌神经网络模型],9,基于改进混沌神经网络的飞机舵面故障预测研究,仿真实验,混沌神经网络模型
Model → 实现 → 功能,nn->nsubj->root->root->prep->pccomp->dobj->nn->nn,GJB289A(nn) — 总线(nsubj) — 用(root) — 构建(root) — 为了(prep) — 分析(pccomp) — 特性(dobj) — 电气(nn) — 故障(nn),[两端口GJB289A总线网络模型] → [电气故障快速判断],9,GJB289A总线网络电气特性仿真及故障分析,两端口GJB289A总线网络模型,电气故障快速判断
Model → 实现 → 功能,nn->nn->cpm->rcmod->dobj->conj->root->dobj->rcmod->prep->pobj->nn->amod->nn,AANN(nn) — 神经(nn) — 的(cpm) — 优化(rcmod) — 网络(dobj) — 利用(conj) — 搭建(root) — 模型(dobj) — 为(rcmod) — 以(prep) — 模块(pobj) — 解析(nn) — 冗余(amod) — 检验(nn),[GA-AANN神经网络] → [解析冗余检验],14,基于GA-AANN神经网络的SDQ算法的航空发动机传感器数据预处理,GA-AANN神经网络,解析冗余检验
Model → 实现 → 功能,cc->nsubj->vmod->dobj->root->root->dobj->assmod->nn,和(cc) — 模型(nsubj) — 完备(vmod) — 问题(dobj) — 存在(root) — 开展(root) — 研究(dobj) — 驱动(assmod) — 数字(nn),[孪生模型] → [数字映射],9,基于数字孪生的飞机起落架健康管理技术,孪生模型,数字映射
Model → 仿真获取 → 参数,nn->nsubj->root->root->prep->pccomp->dobj->nn->nn,GJB289A(nn) — 总线(nsubj) — 用(root) — 构建(root) — 为了(prep) — 分析(pccomp) — 特性(dobj) — 电气(nn) — 故障(nn),[两端口GJB289A总线网络模型] → [电气故障的特征参数],9,GJB289A总线网络电气特性仿真及故障分析,两端口GJB289A总线网络模型,电气故障的特征参数
Model → 提供技术支撑 → 应用,nn->nsubj,GJB289A(nn) — 总线(nsubj),[两端口GJB289A总线网络模型] → [总线检测设备优化设计],2,GJB289A总线网络电气特性仿真及故障分析,两端口GJB289A总线网络模型,总线检测设备优化设计
Model → 提供技术支撑 → 应用,nn->nsubj,GJB289A(nn) — 总线(nsubj),[两端口GJB289A总线网络模型] → [总线网络状态健康管理],2,GJB289A总线网络电气特性仿真及故障分析,两端口GJB289A总线网络模型,总线网络状态健康管理
任务 → 需要转向 → 维修模式,nn->nsubj->rcmod->prep->pobj->prep->nn,飞机(nn) — 保障(nsubj) — 转变(rcmod) — 向(prep) — 维修(pobj) — 基于(prep) — 状态(nn),[飞机保障] → [基于状态维修],7,PHM与保障信息系统信息集成使用方法研究,飞机保障,基于状态维修
